blbwoo3	Dryocopus schulzii	Black-bodied Woodpecker
blbwre1	Pheugopedius fasciatoventris	Black-bellied Wren
blcant1	Pittasoma michleri	Black-crowned Antpitta
blcant2	Herpsilochmus atricapillus	Black-capped Antwren
blcant3	Hypocnemoides melanopogon	Black-chinned Antbird
blcapa1	Apalis nigriceps	Black-capped Apalis
blcapa2	Oreolais pulcher	Black-collared Apalis
blcbab2	Cyanoderma pyrrhops	Black-chinned Babbler
blcbar1	Lybius torquatus	Black-collared Barbet
blcbec1	Pachyramphus marginatus	Black-capped Becard
blcbul1	Neolestes torquatus	Black-collared Bulbul
blcbul2	Rubigula flaviventris	Black-crested Bulbul
blcchl1	Chlorophonia occipitalis	Blue-crowned Chlorophonia
blccor1	Uraeginthus cyanocephalus	Blue-capped Cordon-bleu
blccra1	Balearica pavonina	Black Crowned Crane
blcfin1	Lophospingus pusillus	Black-crested Finch
blcfly1	Empidonax atriceps	Black-capped Flycatcher
blcgna1	Conopophaga melanops	Black-cheeked Gnateater
blchaw1	Busarellus nigricollis	Black-collared Hawk
blchem1	Kleinothraupis atropileus	Black-capped Hemispingus
blchon2	Melithreptus gularis	Black-chinned Honeyeater
blchor1	Ceratogymna atrata	Black-casqued Hornbill
blchum1	Polyerata amabilis	Blue-chested Hummingbird
blcjay1	Cyanocorax affinis	Black-chested Jay
blcjay2	Cyanolyca armillata	Black-collared Jay
blckin1	Halcyon pileata	Black-capped Kingfisher
blckin2	Actenoides hombroni	Blue-capped Kingfisher
blclor1	Lorius lory	Black-capped Lory
blclor2	Vini australis	Blue-crowned Lorikeet
blclov1	Agapornis nigrigenis	Black-cheeked Lovebird
blcman1	Lepidothrix coronata	Blue-capped Manakin
blcpar1	Pyrrhura rupicola	Black-capped Parakeet
blcpar2	Amazona dufresniana	Blue-cheeked Amazon
blcpar3	Geoffroyus simplex	Blue-collared Parrot
blcpit1	Erythropitta venusta	Graceful Pitta
blcpri1	Prinia flavicans	Black-chested Prinia
blcsal1	Saltator nigriceps	Black-cowled Saltator
blcsis1	Spinus atriceps	Black-capped Siskin
blcsis2	Spinus barbatus	Black-chinned Siskin
blcspa1	Peucaea humeralis	Black-chested Sparrow
blcspe1	Zosterops lugubris	Black-capped Speirops
blcswa1	Atticora pileata	Black-capped Swallow
blcswa2	Pygochelidon melanoleuca	Black-collared Swallow
blctan1	Stilpnia heinei	Black-capped Tanager
blctan2	Sporathraupis cyanocephala	Blue-capped Tanager
blctin1	Crypturellus atrocapillus	Black-capped Tinamou
blctit1	Tityra inquisitor	Black-crowned Tityra
blctit4	Baeolophus atricristatus	Black-crested Titmouse
blctro1	Trogon curucui	Blue-crowned Trogon
blctyr1	Tyranniscus nigrocapillus	Black-capped Tyrannulet
blctyr2	Taeniotriccus andrei	Black-chested Tyrant
blcwar1	Basileuterus melanogenys	Black-cheeked Warbler
blcwar2	Myiothlypis nigrocristata	Black-crested Warbler
blcwax1	Brunhilda erythronotos	Black-faced Waxbill
blcwax2	Estrilda nonnula	Black-crowned Waxbill
blcwoo1	Melanerpes pucherani	Black-cheeked Woodpecker
blcwoo4	Celeus flavescens	Blond-crested Woodpecker
blcwoo5	Celeus ochraceus	Ochre-backed Woodpecker
blcyuh1	Yuhina nigrimenta	Black-chinned Yuhina
blecoc1	Cacatua ophthalmica	Blue-eyed Cockatoo
blecuc1	Chalcites osculans	Black-eared Cuckoo
blekin1	Alcedo meninting	Blue-eared Kingfisher
blephe1	Crossoptilon auritum	Blue Eared Pheasant
blesee1	Crithagra mennelli	Black-eared Seedeater
blfant1	Formicarius analis	Black-faced Antthrush
blfant2	Myrmoborus myotherinus	Black-faced Antbird
blfapa1	Apalis personata	Mountain Masked Apalis
blfbul1	Pycnonotus nigricans	African Red-eyed Bulbul
blfbus1	Chlorophoneus nigrifrons	Black-fronted Bushshrike
blfcan1	Crithagra capistrata	Black-faced Canary
blfcot1	Conioptilon mcilhennyi	Black-faced Cotinga
blfcou1	Centropus melanops	Black-faced Coucal
blfdac1	Dacnis lineata	Black-faced Dacnis
blfdot1	Thinornis melanops	Black-fronted Dotterel
blfflo1	Dicaeum igniferum	Black-fronted Flowerpecker
blfgro1	Caryothraustes poliogaster	Black-faced Grosbeak
blfhaw1	Leucopternis melanops	Black-faced Hawk
blfhon1	Entomyzon cyanotis	Blue-faced Honeyeater
blfjac1	Galbula cyanescens	Bluish-fronted Jacamar
blflan1	Doryfera johannae	Blue-fronted Lancebill
blflau1	Trochalopteron affine	Black-faced Laughingthrush
blfmal1	Phaenicophaeus viridirostris	Blue-faced Malkoha
blfmon1	Monarcha melanopsis	Black-faced Monarch
blfmun1	Lonchura molucca	Black-faced Munia
blfnun1	Monasa nigrifrons	Black-fronted Nunbird
blfowl1	Ketupa blakistoni	Blakiston's Fish Owl
blfpar3	Erythrura trichroa	Blue-faced Parrotfinch
blfred1	Phoenicurus frontalis	Blue-fronted Redstart
blfrob1	Cinclidium frontale	Blue-fronted Robin
blfsan1	Pterocles decoratus	Black-faced Sandgrouse
blfsol1	Myadestes melanops	Black-faced Solitaire
blfspo1	Platalea minor	Black-faced Spoonbill
blftan1	Schistochlamys melanopis	Black-faced Tanager
blfter1	Chlidonias albostriatus	Black-fronted Tern
blfwar1	Abroscopus schisticeps	Black-faced Warbler
blfwoo1	Artamus cinereus	Black-faced Woodswallow
blgant2	Thamnophilus nigrocinereus	Blackish-grey Antshrike
blgbar1	Capito dayi	Black-girdled Barbet
blgdov1	Claravis pretiosa	Blue Ground Dove
blgtan1	Trichothraupis melanops	Black-goggled Tanager
blhant1	Formicarius nigricapillus	Black-headed Antthrush
blhant2	Thamnophilus bridgesi	Black-hooded Antshrike
blhant3	Percnostola rufifrons	Black-headed Antbird
blhapa1	Apalis melanocephala	Black-headed Apalis
blhbul1	Microtarsus melanocephalos	Black-headed Bulbul
blhbun1	Emberiza melanocephala	Black-headed Bunting
blhcou2	Centropus monachus	Blue-headed Coucal
blheag1	Spizaetus tyrannus	Black Hawk-Eagle
blhfan1	Rhipidura cyaniceps	Blue-headed Fantail
blhgon1	Laniarius erythrogaster	Black-headed Gonolek
blhhem1	Pseudospingus verticalis	Black-headed Hemispingus
blhher1	Ardea melanocephala	Black-headed Heron
blhhon1	Melithreptus affinis	Black-headed Honeyeater
blhibi1	Threskiornis melanocephalus	Black-headed Ibis
blhjay1	Garrulus lanceolatus	Black-headed Jay
blhlap1	Vanellus tectus	Black-headed Lapwing
blhori1	Oriolus xanthornus	Black-hooded Oriole
blhpar1	Pionus menstruus	Blue-headed Parrot
blhpar3	Psittacula roseata	Blossom-headed Parakeet
blhpar4	Pionites melanocephalus	Black-headed Parrot
blhpit1	Hydrornis baudii	Blue-headed Pitta
blhsal1	Saltator atriceps	Black-headed Saltator
blhsap1	Chrysuronia grayi	Blue-headed Sapphire
blhsib1	Heterophasia desgodinsi	Black-headed Sibia
blhsis1	Spinus notatus	Black-headed Siskin
blhspi1	Synallaxis tithys	Blackish-headed Spinetail
blhsun1	Aglaeactis pamela	Black-hooded Sunbeam
blhthr1	Turdus olivater	Black-hooded Thrush
blhtro1	Trogon melanocephalus	Black-headed Trogon
blhwea1	Ploceus melanocephalus	Black-headed Weaver
blhwhi1	Pachycephala monacha	Black-headed Whistler
blhwoo1	Picus erythropygius	Black-headed Woodpecker
blkcus1	Campephaga flava	Black Cuckooshrike
blkflo1	Diglossa humeralis	Black Flowerpiercer
blkfra	Francolinus francolinus	Black Francolin
blkgui	Cepphus grylle	Black Guillemot
blkjac1	Florisuga fusca	Black Jacobin
blkmag1	Platysmurus leucopterus	Malayan Black Magpie
blkmag2	Platysmurus aterrimus	Bornean Black Magpie
blknod	Anous minutus	Black Noddy
blkoys	Haematopus bachmani	Black Oystercatcher
blkpho	Sayornis nigricans	Black Phoebe
blkrai	Laterallus jamaicensis	Black Rail
blksaw1	Psalidoprocne pristoptera	Black Saw-wing
blksco1	Melanitta nigra	Common Scoter
blksco2	Melanitta americana	Black Scoter
blksit1	Daphoenositta miranda	Black Sittella
blkski	Rynchops niger	Black Skimmer
blksun1	Leptocoma aspasia	Black Sunbird
blkswa	Cygnus atratus	Black Swan
blkswi	Cypseloides niger	American Black Swift
blkter	Chlidonias niger	Black Tern
blktur	Arenaria melanocephala	Black Turnstone
blkvul	Coragyps atratus	Black Vulture
bllcis1	Cisticola nigriloris	Black-lored Cisticola
blldac1	Dacnis nigripes	Black-legged Dacnis
bllser1	Chunga burmeisteri	Black-legged Seriema
blltit1	Machlolophus xanthogenys	Himalayan Black-lored Tit
blmfin1	Coryphaspiza melanotis	Black-masked Finch
blmtho1	Chalcostigma stanleyi	Blue-mantled Thornbill
blmvir1	Vireo osburni	Blue Mountain Vireo
blnara1	Pteroglossus aracari	Black-necked Aracari
blnchl1	Chlorophonia cyanea	Blue-naped Chlorophonia
blncis1	Cisticola eximius	Black-backed Cisticola
blncra1	Grus nigricollis	Black-necked Crane
blnere1	Eremomela atricollis	Black-necked Eremomela
blnmon1	Hypothymis azurea	Black-naped Monarch
blnmou1	Urocolius macrourus	Blue-naped Mousebird
blnori1	Oriolus chinensis	Black-naped Oriole
blnpar1	Tanygnathus lucionensis	Blue-naped Parrot
blnpit1	Hydrornis nipalensis	Blue-naped Pitta
blnswa2	Cygnus melancoryphus	Black-necked Swan
blntan1	Stilpnia cyanicollis	Blue-necked Tanager
blnter1	Sterna sumatrana	Black-naped Tern
blnwoo1	Colaptes atricollis	Black-necked Woodpecker
blophe1	Ithaginis cruentus	Blood Pheasant
blpfly1	Terpsiphone cyanescens	Blue Paradise Flycatcher
blpyel1	Geothlypis speciosa	Black-polled Yellowthroat
blrman1	Lepidothrix isidorei	Blue-rumped Manakin
blrpar1	Psittinus cyanurus	Blue-rumped Parrot
blrpit1	Hydrornis soror	Blue-rumped Pitta
blrwar1	Acrocephalus dumetorum	Blyth's Reed Warbler
blsant1	Thamnomanes schistogynus	Bluish-slate Antshrike
blsbar1	Capito niger	Black-spotted Barbet
blsbil1	Rhinopomastus aterrimus	Black Scimitarbill
blsflo1	Dicaeum monticolum	Black-sided Flowerpecker
blspuf1	Malacoptila fulvogularis	Black-streaked Puffbird
blsrob1	Cercotrichas podobe	Black Scrub Robin
blsrob2	Poecilodryas hypoleuca	Black-sided Robin
blsspa1	Arremonops conirostris	Black-striped Sparrow
blswoo1	Xiphorhynchus lachrymosus	Black-striped Woodcreeper
bltacc1	Prunella atrogularis	Black-throated Accentor
bltant1	Myrmoborus melanurus	Black-tailed Antbird
bltant2	Myrmophylax atrothorax	Black-throated Antbird
bltant3	Frederickena viridis	Black-throated Antshrike
bltapa1	Apalis jacksoni	Black-throated Apalis
bltbab1	Stachyris nigricollis	Black-throated Babbler
bltbar1	Tricholaema melanocephala	Black-throated Barbet
bltbar2	Psilopogon asiaticus	Blue-throated Barbet
bltbob1	Colinus nigrogularis	Yucatan Bobwhite
bltbri1	Heliodoxa schreibersii	Black-throated Brilliant
bltcan1	Crithagra atrogularis	Black-throated Canary
bltcou1	Centropus leucogaster	Black-throated Coucal
bltcra1	Zapornia bicolor	Black-tailed Crake
bltcuc1	Cercococcyx montanus	Barred Long-tailed Cuckoo
blteme1	Chlorostilbon mellisugus	Blue-tailed Emerald
bltfal1	Microhierax fringillarius	Black-thighed Falconet
bltfan1	Rhipidura maculipectus	Black Thicket Fantail
bltfin1	Poephila cincta	Black-throated Finch
bltfly1	Myiobius atricaudus	Black-tailed Myiobius
bltgol1	Chlorestes eliciae	Blue-throated Sapphire
bltgro1	Pheucticus tibialis	Black-thighed Grosbeak
bltgro2	Saltator fuliginosus	Black-throated Grosbeak
blthon1	Caligavis subfrenata	Black-throated Honeyeater
blthum1	Saucerottia cyanura	Blue-tailed Hummingbird
bltjay1	Cyanolyca pumilo	Black-throated Jay
bltlau1	Pterorhinus chinensis	Black-throated Laughingthrush
bltlea1	Sclerurus caudacutus	Black-tailed Leaftosser
bltmal1	Malimbus cassini	Cassin's Malimbe
bltman1	Anthracothorax nigricollis	Black-throated Mango
bltmon1	Symposiachrus verticalis	Bismarck Monarch
bltmot1	Aspatha gularis	Blue-throated Motmot
bltmun1	Lonchura kelaarti	Black-throated Munia
bltori1	Oriolus percivali	Mountain Oriole
bltpar1	Suthora nipalensis	Black-throated Parrotbill
bltpar2	Pyrrhura cruentata	Ochre-marked Parakeet
bltpuf1	Eriocnemis derbyi	Black-thighed Puffleg
bltrob1	Plesiodryas albonotata	Black-throated Robin
bltrol1	Eurystomus gularis	Blue-throated Roller
bltsal1	Saltatricula atricollis	Black-throated Saltator
bltsta2	Heliomaster furcifer	Blue-tufted Starthroat
bltsun1	Aethopyga saturata	Black-throated Sunbird
bltthi1	Asthenes harterti	Black-throated Thistletail
blttit1	Tityra cayana	Black-tailed Tityra
blttit2	Aegithalos concinnus	Black-throated Bushtit
blttra1	Lesbia victoriae	Black-tailed Trainbearer
blttro1	Trogon melanurus	Black-tailed Trogon
bltwax1	Glaucestrilda perreini	Grey Waxbill
bltwhi1	Pachycephala melanura	Black-tailed Whistler
bltwre1	Pheugopedius atrogularis	Black-throated Wren
blubun	Cyanocompsa parellina	Blue Bunting
blubus1	Eupodotis caerulescens	Blue Korhaan
blucha2	Fringilla teydea	Tenerife Blue Chaffinch
blucot1	Cotinga nattererii	Blue Cotinga
blucou1	Coua caerulea	Blue Coua
blucra2	Grus paradiseus	Blue Crane
blucus1	Cyanograucalus azureus	Blue Cuckooshrike
bludac1	Dacnis cayana	Blue Dacnis
bluduc1	Hymenolaimus malacorhynchos	Blue Duck
bluebo1	Northiella haematogaster	Eastern Bluebonnet
blueth	Luscinia svecica	Bluethroat
blufan1	Rhipidura superciliaris	Mindanao Blue Fantail
blufin1	Rhopospina caerulescens	Blue Finch
bluflo1	Diglossa caerulescens	Bluish Flowerpiercer
blugrb1	Passerina caerulea	Blue Grosbeak
blujay	Cyanocitta cristata	Blue Jay
blujeb1	Ptilorrhoa caerulescens	Blue Jewel-babbler
blulor1	Vini peruviana	Blue Lorikeet
blumoc	Melanotis caerulescens	Blue Mockingbird
blunut1	Sitta azurea	Blue Nuthatch
blupet1	Halobaena caerulea	Blue Petrel
blupit1	Hydrornis cyaneus	Blue Pitta
blusee1	Amaurospiza concolor	Blue Seedeater
blusee4	Amaurospiza aequatorialis	Ecuadorian Seedeater
bluswa1	Hirundo atrocaerulea	Blue Swallow
blutit	Cyanistes caeruleus	Eurasian Blue Tit
bluvan3	Cyanolanius madagascarinus	Madagascar Blue Vanga
blwbis1	Euplectes hordeaceus	Black-winged Red Bishop
blwkoo1	Dacelo leachii	Blue-winged Kookaburra
blwlap1	Vanellus melanopterus	Black-winged Lapwing
blwlau1	Trochalopteron squamatum	Blue-winged Laughingthrush
blwlea1	Chloropsis moluccensis	Blue-winged Leafbird
blwlov1	Agapornis taranta	Black-winged Lovebird
blwmin1	Actinodura cyanouroptera	Blue-winged Minla
blwmon1	Monarcha frater	Black-winged Monarch
blwori1	Oriolus nigripennis	Black-winged Oriole
blwpar1	Hapalopsittaca melanotis	Black-winged Parrot
blwpar2	Pyrrhura devillei	Blaze-winged Parakeet
blwpar3	Neophema chrysostoma	Blue-winged Parrot
blwpit1	Pitta moluccensis	Blue-winged Pitta
blwpra1	Glareola nordmanni	Black-winged Pratincole
blwsal1	Saltator atripennis	Black-winged Saltator
blwsno1	Montifringilla adamsi	Black-winged Snowfinch
blwtan1	Tangara johannae	Blue-whiskered Tanager
blwthr1	Myophonus caeruleus	Blue Whistling Thrush
blwwar1	Acrocephalus concinens	Blunt-winged Warbler
blyhae1	Nisaetus alboniger	Blyth's Hawk-Eagle
blyhor1	Rhyticeros plicatus	Blyth's Hornbill
blylew1	Phylloscopus reguloides	Blyth's Leaf Warbler
blypaf2	Terpsiphone affinis	Blyth's Paradise Flycatcher
blypaf3	Terpsiphone floris	Tenggara Paradise Flycatcher
blypip1	Anthus godlewskii	Blyth's Pipit
blyros1	Carpodacus grandis	Blyth's Rosefinch
blytra1	Tragopan blythii	Blyth's Tragopan
bnbcht2	Ochthoeca superciliosa	Rufous-browed Chat-Tyrant
bnbkin1	Halcyon gularis	Brown-breasted Kingfisher
bnbpyt1	Hemitriccus obsoletus	Brown-breasted Bamboo Tyrant
bncbab1	Pellorneum fuscocapillus	Brown-capped Babbler
bncbrt1	Talegalla jobiensis	Collared Brushturkey
bncfly	Myiarchus tyrannulus	Brown-crested Flycatcher
bnchor1	Bycanistes cylindricus	Brown-cheeked Hornbill
bncjuf1	Cyornis brunneatus	Brown-chested Jungle Flycatcher
bncrai1	Rallus indicus	Brown-cheeked Rail
bncscb1	Pomatorhinus phayrei	Brown-crowned Scimitar Babbler
bncwoo2	Yungipicus moluccensis	Sunda Pygmy Woodpecker
bncwoo3	Yungipicus nanus	Brown-capped Pygmy Woodpecker
bnhcow	Molothrus ater	Brown-headed Cowbird
bnhgul1	Chroicocephalus brunnicephalus	Brown-headed Gull
bnhnut	Sitta pusilla	Brown-headed Nuthatch
bnnpar2	Poicephalus robustus	Cape Parrot
bnrcot1	Phoenicircus nigricollis	Black-necked Red Cotinga
bnsfly1	Muscicapa williamsoni	Brown-streaked Flycatcher
bnttre1	Certhia discolor	Sikkim Treecreeper
bnttre2	Certhia manipurensis	Hume's Treecreeper
bnweye1	Platysteira chalybea	Black-necked Wattle-eye
bnwkin1	Pelargopsis amauroptera	Brown-winged Kingfisher
bobeat1	Merops boehmi	Böhm's Bee-eater
bobfly1	Megarynchus pitangua	Boat-billed Flycatcher
bobfly2	Cyornis superbus	Bornean Blue Flycatcher
bobher1	Cochlearius cochlearius	Boat-billed Heron
boboli	Dolichonyx oryzivorus	Bobolink
bocaka11	Sheppardia bocagei	Bocage's Akalat
boefly1	Myopornis boehmi	Böhm's Flycatcher
bogcuc1	Carpococcyx radiceus	Bornean Ground Cuckoo
bograi1	Rallus semiplumbeus	Bogota Rail
bohwax	Bombycilla garrulus	Bohemian Waxwing
bokmak1	Telophorus zeylonus	Bokmakierie
bolbla1	Oreopsar bolivianus	Bolivian Blackbird
bolear1	Tarphonomus harterti	Bolivian Earthcreeper
bolpig1	Columba bollii	Bolle's Pigeon
bolrec1	Syndactyla striata	Bolivian Recurvebill
bolsla1	Thamnophilus sticturus	Bolivian Slaty Antshrike
boltap1	Scytalopus bolivianus	Bolivian Tapaculo
boltyr1	Zimmerius bolivianus	Bolivian Tyrannulet
boneag2	Aquila fasciata	Bonelli's Eagle
bongul	Chroicocephalus philadelphia	Bonaparte's Gull
bonnig1	Caprimulgus concretus	Bonaparte's Nightjar
bonpar1	Pyrrhura lucianii	Bonaparte's Parakeet
bonpet	Pterodroma hypoleuca	Bonin Petrel
booeag1	Hieraaetus pennatus	Booted Eagle
boorat1	Ocreatus underwoodii	White-booted Racket-tail
boorat2	Ocreatus peruanus	Peruvian Racket-tail
boowar1	Iduna caligata	Booted Warbler
boptyr1	Pseudotriccus pelzelni	Bronze-olive Pygmy Tyrant
borbar1	Psilopogon eximius	Bornean Barbet
borbri1	Pityriasis gymnocephala	Bornean Bristlehead
borchi2	Poecile hudsonicus	Boreal Chickadee
borcis1	Cisticola bodessa	Boran Cisticola
borlea1	Chloropsis kinabaluensis	Bornean Leafbird
borowl	Aegolius funereus	Boreal Owl
borspi1	Arachnothera everetti	Bornean Spiderhunter
borstu1	Urosphena whiteheadi	Bornean Stubtail
bortre1	Dendrocitta cinerascens	Bornean Treepie
borwhi1	Pachycephala hypoxantha	Bornean Whistler
borwht1	Myophonus borneensis	Bornean Whistling Thrush
bostib1	Mixornis bornensis	Bold-striped Tit-Babbler
botgra	Quiscalus major	Boat-tailed Grackle
botspa	Peucaea botterii	Botteri's Sparrow
botwea1	Brachycope anomala	Bob-tailed Weaver
boubat1	Batis margaritae	Margaret's Batis
boucha1	Pinarornis plumosus	Boulder Chat
boupar2	Neopsephotus bourkii	Bourke's Parrot
bouwre1	Campylorhynchus jocosus	Boucard's Wren
bowbab1	Ptilocichla leucogrammica	Bornean Wren-Babbler
bowfin1	Poospiza boliviana	Bolivian Warbling Finch
bowsht1	Colluricincla boweri	Bower's Shrikethrush
boycus1	Coracina boyeri	Boyer's Cuckooshrike
bracor	Urile penicillatus	Brandt's Cormorant
brahor1	Lophoceros bradfieldi	Bradfield's Hornbill
brakit1	Haliastur indus	Brahminy Kite
brambl	Fringilla montifringilla	Brambling
bramer1	Mergus octosetaceus	Brazilian Merganser
brant	Branta bernicla	Brant Goose
brarub1	Heliodoxa rubricauda	Brazilian Ruby
brasta1	Sturnia pagodarum	Brahminy Starling
braswi1	Apus bradfieldi	Bradfield's Swift
bratan1	Ramphocelus bresilius	Brazilian Tanager
bratap1	Scytalopus novacapitalis	Brasilia Tapaculo
bratea1	Amazonetta brasiliensis	Brazilian Teal
bratin1	Crypturellus strigulosus	Brazilian Tinamou
brbant1	Grallaria milleri	Brown-banded Antpitta
brbant2	Epinecrophylla gutturalis	Brown-bellied Stipplethroat
brbbar1	Pogonornis melanopterus	Brown-breasted Barbet
brbbul1	Pycnonotus xanthorrhous	Brown-breasted Bulbul
brbfly1	Myiagra ruficollis	Broad-billed Flycatcher
brbfly2	Muscicapa muttui	Brown-breasted Flycatcher
brbger1	Gerygone ruficollis	Brown-breasted Gerygone
brbhon1	Ramsayornis modestus	Brown-backed Honeyeater
brbhum	Cynanthus latirostris	Broad-billed Hummingbird
brbhum2	Cynanthus doubledayi	Turquoise-crowned Hummingbird
brbmoc1	Mimus dorsalis	Brown-backed Mockingbird
brbmot1	Electron platyrhynchum	Broad-billed Motmot
brbnee1	Hirundapus giganteus	Brown-backed Needletail
brbpar1	Touit melanonotus	Brown-backed Parrotlet
brbpar2	Pyrrhura calliptera	Flame-winged Parakeet
brbpri1	Pachyptila vittata	Broad-billed Prion
brbpuf1	Notharchus ordii	Brown-banded Puffbird
brbrol1	Eurystomus glaucurus	Broad-billed Roller
brbsan	Calidris falcinellus	Broad-billed Sandpiper
brbscy1	Campylorhamphus pusillus	Brown-billed Scythebill
brbsol1	Myadestes occidentalis	Brown-backed Solitaire
brbswa1	Orochelidon murina	Brown-bellied Swallow
brbtan1	Tangara desmaresti	Brassy-breasted Tanager
brbtod1	Todus subulatus	Broad-billed Tody
brbwar1	Tickellia hodgsoni	Broad-billed Warbler
brbwar2	Locustella luteoventris	Brown Bush Warbler
brbwhi1	Pachycephala modesta	Brown-backed Whistler
brbwoo1	Dendropicos obsoletus	Brown-backed Woodpecker
brcale1	Chamaetylas poliocephala	Brown-chested Alethe
brcbar1	Capito brunneipectus	Brown-chested Barbet
brcdov1	Macropygia phasianella	Brown Cuckoo-Dove
brcfan1	Rhipidura diluta	Brown-capped Fantail
brcfly1	Myiophobus fasciatus	Bran-colored Flycatcher
brcfly3	Myiophobus rufescens	Rufescent Flycatcher
brcfly4	Myiophobus crypterythrus	Mouse-grey Flycatcher
brcful1	Alcippe poioicephala	Brown-cheeked Fulvetta
brcmar1	Progne tapera	Brown-chested Martin
brcred1	Myioborus brunniceps	Brown-capped Whitestart
brcsta1	Onychognathus salvadorii	Bristle-crowned Starling
brctch1	Tchagra australis	Brown-crowned Tchagra
